text,label
"['DELIVERY', '  BUY PTL CMP 30.45 SL 26 TARGET 45 - ', 'PTL', ' CMP ', '30.45', ' SL ', '26', ' TARGET ', '45', '', '57', ' - ', '65', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['DELIVERY', 'HISARMET', ' CMP ', '143', ' SL ', '113', ' TARGET ', '200', '  HUGE MOMENTUM ABOVE ', '148', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'enter', 'NANA']"
"['WATCHOUT.. ', 'HISARMET', ' GIVEN FOR DELIVERY AT ', 'DELIVERY', '143', ' GOING STRONG AT ', '150', '+ ']","['NANA', 'symbol', 'NANA', 'delivery', 'enter', 'NANA', 'exit', 'NANA']"
"['CMICABLES', ' CMP ', '29.30', ' LOOKING GOOD FOR ', '33', '+ ', 'INTRADAY', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA', 'intraday', 'NANA']"
"['DELIVERY', 'CMICABLES', ' CMP ', '29.35', ' SL ', '24', ' TARGET ', '53', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', 'LUMAXTECH', ' CMP ', '267', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['LUMAXTECH', ' GIVEN AT ', '267', ' FOR ', 'BTST', '.. GOING UP AT ', '271', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'btst', 'NANA', 'touched', 'NANA']"
"['BTST', 'TIMETECHNO', ' CMP ', '117.50', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', ' UPDATE  LUMAXTECH GIVEN AT 267 TOUCHED ', 'LUMAXTECH', ' GIVEN AT ', '267', ' TOUCHED 274.50  ', '274.50', '  TIMETECHNO GIVEN AT 117.50 TOUCHED ', 'TIMETECHNO', ' GIVEN AT ', '117.50', '', '121.55', ' ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'ASTRON', ' ABOVE ', '40.50', ' SL ', '39', ' TARGET ', '47.50', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'TEXMOPIPES', ' CMP ', '62', ' SL ', '60.50', ' TARGET ', '70', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'GRSE', ' ABOVE ', '286', ' SL ', '283', ' TARGET ', '291', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['VETO', '  LOOKS GOOD ABOVE ', '109.50', ' - ', '110', ' AS A FLAG BREAKOUT PATTERN ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['FLAG BREAKOUT PATTERN  ', 'INTRADAY', 'VETO', ' ABOVE ', '110', ' SL ', '107.50', ' TARGET ', '120', ' ']","['NANA', 'intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['GRSE', ' GIVEN FOR INTRADAY ABOVE ', 'INTRADAY', '286', ' GOING STRONG AT ', '289', '+  KEEP ON BOOKING / TRAILING ACCORDINGLY ']","['symbol', 'NANA', 'intraday', 'enter', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : RESISTANCE AT 138 - ', '138', '', '139', ' LEVELS.. ']","['intraday', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['UNIENTER', '.. GOING UP...  GIVEN FOR DELIVERY AT ', 'DELIVERY', ' AT 129.35 GOING UP NOW AT ', '129.35', '', '135.90', '+ ']","['symbol', 'NANA', 'delivery', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['KUANTUM', '.. ABOVE ', '93.50', ' - ', '94', ' CAN GIVE A QUICK UPMOVE ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['IF IT SUSTAINS ABOVE ', '93', ' THEN CAN MOVE UPTO ', '104', '+ LEVELS ', 'INTRADAY', ' ']","['NANA', 'enter', 'NANA', 'exit', 'NANA', 'intraday', 'NANA']"
"['FLAG BREAKOUT  ', 'INTRADAY', 'REFEX', ' ABOVE ', '135', ' SL ', '132', ' TARGET ', '150', ' ']","['NANA', 'intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['FRIENDS.. EYES ON AUSOMENT   ABOVE ', '82', ' IS A FLAG BREAKOUT ']","['NANA', 'entry_momentum', 'NANA']"
"['DELIVERY', 'KIOCL', ' CMP ', '199.25', '   MOMENTUM ABOVE 200   SL ', '200', '185', ' TARGET ', '250', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'RKFORGE', ' ABOVE ', '192', ' SL ', '189', ' TARGET ', '205', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', '  BUY MANAKSIA ABOVE 79 SL 77 TARGET 90  HUGE MOMENTUM ABOVE ', 'MANAKSIA', ' ABOVE ', '79', ' SL ', '77', ' TARGET ', '90', '', '80', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'entry_momentum', 'NANA']"
"['BTST', 'SIS', ' CMP ', '458', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'POLYMED', ' ABOVE ', '785', ' SL ', '775', ' TARGET ', '800', ' - ', '815', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['POLYMED', ' ABOVE ', '785', ' TOUCHED ', '798', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'MAXIND', ' ABOVE ', '81', ' SL ', '79', ' TARGET ', '91', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY FMGOETZE ABOVE 294 SL 291 TARGET 310 - ', 'FMGOETZE', ' ABOVE ', '294', ' SL ', '291', ' TARGET ', '310', '', '325', ' - ', '335', '+ ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['DELIVERY', ' : BUY APOLLO CMP 149.30 SL 127 TARGET 185 - ', 'APOLLO', ' CMP ', '149.30', ' SL ', '127', ' TARGET ', '185', '', '223', '+  MOMENTUM ABOVE ', '150', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', ' : BUY AEGISCHEM ABOVE 293 SL 290 TARGET 300 - ', 'AEGISCHEM', ' ABOVE ', '293', ' SL ', '290', ' TARGET ', '300', '', '310', ' - ', '320', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['DELIVERY', ' : BUY ADSL ABOVE 119 SL 105 TARGET 145 - ', 'ADSL', ' ABOVE ', '119', ' SL ', '105', ' TARGET ', '145', '', '165', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['QUICK TRADE  ', 'INTRADAY', 'SOMICONVEY', ' ABOVE ', '47', ' SL ', '45.50', ' TARGET ', '55', ' ']","['NANA', 'intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', '45', '+ ']","['intraday', 'exit', 'NANA']"
"['INTRADAY', 'BTST', 'ELGIRUBCO', ' ABOVE ', '34', ' SL ', '32.50', ' TARGET ', '36.85', ' (INTRADAY)  BTST POSSIBLY ', 'BTST', '41', '+ ']","['intraday', 'btst', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'btst', 'exit', 'NANA']"
"['SOMICONVEY', '..GOING UP... ABV ', '47', ' GOING STRONG AT ', '48.95', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['SOMICONVEY', ' GIVEN ABOVE ', '47', ' GOING STRONGLY UP AT ', '52', '+  KEEP ON BOOKING / TRAILING ACCORDINGLY ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['BTST', 'VAIBHAVGBL', ' CMP ', '335', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'KAMATHOTEL', ' ABOVE ', '95', ""  DON'T MISS ""]","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'KAMATHOTEL', ' ABOVE ', '95', ""  FLAG BREAKOUT BTST  DON'T MISS ""]","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', ' GIVEN IN VAIBHAVGBL GOING STRONG AT 340  KAMATHHOTEL GIVEN AT 95 GOING STRONG AT ', 'VAIBHAVGBL', ' GOING STRONG AT 340  KAMATHHOTEL GIVEN AT ', '340', '95', '', '97', '+ ']","['btst', 'NANA', 'symbol', 'NANA', 'touched', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'NAHARINDUS', ' ABOVE ', '128', ' - 129 SL ', '126', ' TARGET ', '140', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'MANINFRA', ' ABOVE ', '94', ' SL ', '92', ' TARGET ', '105', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'HOVS', ' ABOVE ', '63', ' SL ', '61', ' TARGET ', '69', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY SMLISUZU ABOVE 760 SL 750 TARGET 775 - ', 'SMLISUZU', ' ABOVE ', '760', ' SL ', '750', ' TARGET ', '775', '', '790', ' - ', '815', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['SHREDIGCEM', ' ABOVE ', '69.50', ' - ', '70', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', 'SHREDIGCEM', ' ABOVE ', '69.50', ' - 70 SL ', '70', '67.50', ' TARGET ', '79', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'SPECIALITY', ' ABOVE ', '208', ' SL ', '206', ' TARGET ', '215', ' - ', '220', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY GOCLCORP ABOVE 325 SL 321 TARGET 335 - ', 'GOCLCORP', ' ABOVE ', '325', ' SL ', '321', ' TARGET ', '335', '', '340', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['BTST', 'WABAG', ' CMP ', '261', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"[""DON'T MISS "", 'BIRLAMONEY', ' AS ', 'BTST', ' ']","['NANA', 'symbol', 'NANA', 'btst', 'NANA']"
"['BTST', 'BIRLAMONEY', ' CMP ', '59.40', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', ' GIVEN IN WABAG AT 261 TOUCHED ', 'WABAG', ' AT ', '261', '', '266', '+ INTRADAY ITSELF ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['BTST', 'ICICIBANK', ' CMP ', '889', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', '  BUY PPL ABOVE 190 SL 187 TARGET 210 - ', 'PPL', ' ABOVE ', '190', ' SL ', '187', ' TARGET ', '210', '', '215', ' - ', '220', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['INTRADAY', ' UPDATE  PPL GIVEN ABOVE 190 TOUCHED ', 'PPL', ' GIVEN ABOVE ', '190', '', '196', ' INTRADAY ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['FLAG BREAKOUT  ', 'INTRADAY', 'MMFL', ' ABOVE ', '990', ' SL ', '980', ' TARGET ', '1025', ' - ', '1050', ' ']","['NANA', 'intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', 'TATACONSUM', ' ABOVE ', '836', ' SL ', '825', ' TARGET ', '850', ' - ', '865', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', 'BLISSGVS', ' ABOVE ', '81', ' SL ', '79', ' TARGET ', '90', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'ELECTHERM', ' ABOVE ', '86', ' SL ', '84.50', ' TARGET ', '96', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'GREENPLY', ' CMP ', '192.65', ' SL ', '190', ' TARGET ', '200', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY ALMONDZ ABOVE 92 SL 90 TARGET 103 - ', 'ALMONDZ', ' ABOVE ', '92', ' SL ', '90', ' TARGET ', '103', '', '107', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', '  BUY MADRASFERT CMP 52.70 SL 44 TARGET 65 - ', 'MADRASFERT', ' CMP ', '52.70', ' SL ', '44', ' TARGET ', '65', '', '75', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', 'GPTINFRA', ' ABOVE ', '96', ' SL ', '94', ' TARGET ', '106', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['GPTINFRA', ' FOR ', 'BTST', ' ALSO ']","['symbol', 'NANA', 'btst', 'NANA']"
"['BTST', 'RELIGARE', ' CMP ', '148', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'GPTINFRA', ' CMP ', '95', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'TATACONSUMER', ' CMP ', '837', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'JAIBALAJI', ' ABOVE ', '49.50', ' SL ', '47', ' TARGET ', '57', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY SHALPAINTS CMP 176 SL 174 TARGET 185 - ', 'SHALPAINTS', ' CMP ', '176', ' SL ', '174', ' TARGET ', '185', '', '190', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['HUHTAMAKI', ' ABOVE ', '195', ' SL ', '192', ' TARGET ', '205', ' - ', '211', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['PIONEEREMB', '  ABOVE ', '46', '  - ', '46.50', ' CAN GIVE A SUPER UPMOVE ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['PIONEEREMB', '.. CAN GIVE A SAME UPMOVE LIKE HUHTAMAKI...  JUST A MOVE ABOVE ', 'HUHTAMAKI', '46.50', ' REQUIRED ']","['symbol', 'NANA', 'symbol', 'enter', 'NANA']"
"['THERE IS A NICE CONVERGENCE IN ', 'AVERAGES', '.. IN ', 'PODDARMENT', ""..  DON'T MISS ""]","['NANA', 'symbol', 'NANA', 'symbol', 'NANA']"
"['DELIVERY', 'DELIVERY', 'BASML', ' ABOVE ', '63', ' SL ', '55', ' TARGET ', '80', ' - ', '85', '+ ']","['delivery', 'delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY ', 'PNCINFRA', ' ABOVE ', '264', ' SL ', '261', ' TARGET ', '268', ' - ', '272', ' - ', '276', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['INTRADAY', ' UPDATE  ', 'OIL', ' GIVEN ABOVE ', '263', ' TOUCHED SECOND TARGET ', '270', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['BTST', ' : EXPECTED TARGET IF ', '123', '+ ']","['btst', 'NANA', 'enter', 'NANA']"
"['IMFA', '.. CAN ALSO BE TAKEN FOR DELIVERY FOR MEDIUM TERM TARGET ', 'DELIVERY', '475', '+ ']","['symbol', 'NANA', 'delivery', 'exit', 'NANA']"
"['166', ' - ', '174', "" .. DON'T MISS ""]","['exit', 'NANA', 'exit2', 'NANA']"
"['152', ' CAN TARGET 20+ RS UPMOVE ON ', 'DELIVERY', ' BASED IN  ', 'CONSOFINVT', '...  FLAG BREAKOUT ']","['enter', 'NANA', 'delivery', 'NANA', 'symbol', 'NANA']"
"['INTRADAY', 'DELIVERY', ' BOTH ']","['intraday', 'delivery', 'NANA']"
"['DELIVERY', '  BUY SSWL CMP 890  ADD ON DIPS ALSO  SL 670 TARGET 1200 - ', 'SSWL', ' CMP ', '890', '  ADD ON DIPS ALSO  SL ', '670', ' TARGET ', '1200', '', '1350', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', 'DEEPENR', ' CMP ', '95', ' SL ', '74', ' TARGET ', '150', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', 'OMAXAUTO', ' CMP ', '51.75', '  MOMENTUM ABOVE 52 - 52.50   SL ', '52', '43', ' TARGET ', '85', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', '  BUY PRAXIS CMP 30 SL 24 TARGET 43 - ', 'PRAXIS', ' CMP ', '30', ' SL ', '24', ' TARGET ', '43', '', '50', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', 'HNDFDS', ' CMP ', '464.80', '  SL ', '410', ' TARGET ', '550', '+  MOMENTUM ABOVE ', '470', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'entry_momentum', 'NANA']"
"['H&s', ' PATTERN  AND FLAG PATTERN ALSO  SUPER DUPER ', 'DELIVERY', ' BUY ']","['symbol', 'NANA', 'delivery', 'NANA']"
"['DELIVERY', 'KUANTUM', ' AROUND ', '93', ' LEVELS SL ', '80', ' TARGET ', '135', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', 'MANAKSTEEL', ' CMP ', '40.50', ' SL ', '34', ' TARGET ', '63', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['KAMATHOTEL', "" LOOKING VERY PROMISING... DON'T MISS  BTST TARGETS AT "", '110', '+   EXTREME SHORT TERM DELIVERY TARGETS ', 'DELIVERY', '141', '+ ']","['symbol', 'NANA', 'exit', 'NANA', 'delivery', 'exit', 'NANA']"
,NANA
"['INTRADAY', 'ZODIACLOTH', ' ABOVE ', '100', ' SL ', '98', ' TARGET ', '114', '  MOMENTUM ABOVE ', '101', ' - 101.50 ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'entry_momentum', 'NANA']"
"[""CUP AND HANDLE PATTERN   MULTIPLE TOPS  RSI BREAKING OUT..  DON'T MISS ABOVE "", '100', ' ']","['NANA', 'enter', 'NANA']"
"['INTRADAY', 'PIONEEREMB', ' ABOVE ', '46.50', ' SL ', '45', ' TARGET ', '54', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'VERTOZ', ' ABOVE ', '88', ' SL ', '86.50', ' TARGET ', '100', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'CORDSCABLE', ' ABOVE ', '66', ' SL ', '64', ' TARGET ', '76', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'JOCIL', ' ABOVE ', '203', ' SL ', '200', ' TARGET ', '215', ' - ', '220', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', 'EMAMIREAL', ' ABOVE ', '73', ' SL ', '71', ' TARGET ', '83', '  SUPER DUPER (CUP AND HANDLE PATTERN) ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'INDOTECH', ' ABOVE ', '183', ' SL ', '180', ' TARGET ', '195', ' - ', '200', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['BTST', 'WELCORP', ' CMP ', '241', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'SHANKARA', ' GIVEN ABOVE ', '787', ' TOUCHED ', '798', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INDOTECH', '... TARGET OF ', '195', ' ALMOST ACHIEVED (HIGH : 194.70)  INTRADAY BUY GIVEN ABOVE ', '194.70', 'INTRADAY', '183', ' ']","['symbol', 'NANA', 'exit', 'NANA', 'touched', 'intraday', 'enter', 'NANA']"
"['INTRADAY', 'V2RETAIL', ' ABOVE ', '126', ' SL ', '124', ' TARGET ', '136', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'KEYFINSERV', ' ABOVE ', '121', ' SL ', '119', ' TARGET ', '135', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['135', '+ ', 'INTRADAY', ' ']","['exit', 'NANA', 'intraday', 'NANA']"
"['BANG', '  LOOKS GOOD FOR ', 'DELIVERY', ' ']","['symbol', 'NANA', 'delivery', 'NANA']"
"['INTRADAY', 'ZODIACLOTH', ' ABOVE ', '96', ' SL ', '94', ' TARGET ', '106', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"[""DON'T MISS "", 'ZODIACLOTH', '  IT CAN EASILY TOUCH ', '106', '+ LEVELS ', 'INTRADAY', ' ']","['NANA', 'symbol', 'NANA', 'exit', 'NANA', 'intraday', 'NANA']"
"['DELIVERY', 'PODDARMENT', ' CMP ', '270', ' SL ', '255', ' TARGET ', '305', ' - 318+  MOMENTUM ABOVE ', '318', '271', ' - 272 ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'entry_momentum', 'NANA']"
"['INTRADAY', 'NACLIND', ' ABOVE ', '78.50', ' SL ', '77', ' TARGET ', '89', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BASML', "" —> VOLUMES ARE ABOVE AVERAGE AND RSI IS BREAKING OUT.. DON'T MISS ABOVE "", '63', ' ']","['symbol', 'NANA', 'entry_momentum', 'NANA']"
"['DELIVERY', 'NIRAJ', ' CMP ', '30.25', ' SL ', '26', ' TARGET ', '42', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'BALPHARMA', ' ABOVE ', '97', ' SL ', '95', ' TARGET ', '107', '  MOMENTUM ABOVE ', '98', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'entry_momentum', 'NANA']"
"['BALPHARMA', '... ABOVE ', '97', ' TOUCHED ', '99', '  MORE TO COME ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'BALPHARMA', ' GIVEN ABOVE ', '97', ' ROCKING NOW AT ', '101', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', '34', '+ POSSIBLE IN ', 'CUBEXTUB', "".. DON['T MISS ""]","['intraday', 'exit', 'NANA', 'symbol', 'NANA']"
"['INTRADAY', 'CUBEXTUB', ' CMP ', '30.50', ' SL ', '29', ' TARGET ', '34', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'LAMBODARA', ' ABOVE ', '96', ' SL ', '94', ' TARGET ', '106', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'INDTERRAIN', ' ABOVE ', '67', ' SL ', '65.50', ' TARGET ', '75', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'LIBERTSHOE', ' ABOVE ', '176', ' SL ', '174', ' TARGET ', '186', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'GFLLIMITED', ' ABOVE ', '76.50', ' - 77 SL ', '75', ' TARGET ', '85', ""+  DON'T MISS ""]","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', 'TATASTEEL', ' CMP ', '108.50', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'RESPONIND', ' GIVEN AT ', '148.50', ' GOING STRONG AT ', '155', '+ ']","['btst', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
